Id,Name,Year,Gender,State,Count
1,Mary,1910,F,AK,14
2,Annie,1910,F,AK,12
3,Anna,1910,F,AK,10
4,Margaret,1910,F,AK,8
5,Helen,1910,F,AK,7
6,Elsie,1910,F,AK,6
7,Lucy,1910,F,AK,6
8,Dorothy,1910,F,AK,5
9,Mary,1911,F,AK,12
10,Margaret,1911,F,AK,7
11,Ruth,1911,F,AK,7
12,Annie,1911,F,AK,6
13,Elizabeth,1911,F,AK,6
14,Helen,1911,F,AK,6
15,Mary,1912,F,AK,9
16,Elsie,1912,F,AK,8
17,Agnes,1912,F,AK,7
18,Anna,1912,F,AK,7
19,Helen,1912,F,AK,7
20,Louise,1912,F,AK,7
21,Jean,1912,F,AK,6
22,Ruth,1912,F,AK,6
23,Alice,1912,F,AK,5
24,Esther,1912,F,AK,5
25,Ethel,1912,F,AK,5
26,Margaret,1912,F,AK,5
27,Marie,1912,F,AK,5
28,Mary,1913,F,AK,21
29,Elizabeth,1913,F,AK,9
30,Margaret,1913,F,AK,8
31,Helen,1913,F,AK,7
32,Alice,1913,F,AK,5
33,Annie,1913,F,AK,5
34,Louise,1913,F,AK,5
35,Mary,1914,F,AK,22
36,Margaret,1914,F,AK,10
37,Alice,1914,F,AK,8
38,Annie,1914,F,AK,8
39,Elizabeth,1914,F,AK,7
40,Helen,1914,F,AK,7
41,Clara,1914,F,AK,6
42,Dorothy,1914,F,AK,6
43,Martha,1914,F,AK,6
44,Agnes,1914,F,AK,5
45,Esther,1914,F,AK,5
46,Frances,1914,F,AK,5
47,Julia,1914,F,AK,5
48,Lillian,1914,F,AK,5
49,Mildred,1914,F,AK,5
50,Pauline,1914,F,AK,5
51,Mary,1915,F,AK,23
52,Alice,1915,F,AK,13
53,Helen,1915,F,AK,12
54,Anna,1915,F,AK,10
55,Dorothy,1915,F,AK,10
56,Margaret,1915,F,AK,9
57,Ruth,1915,F,AK,9
58,Elizabeth,1915,F,AK,7
59,Frances,1915,F,AK,6
60,Katherine,1915,F,AK,6
61,Martha,1915,F,AK,6
62,Annie,1915,F,AK,5
63,Clara,1915,F,AK,5
64,Emma,1915,F,AK,5
65,Hazel,1915,F,AK,5
66,Julia,1915,F,AK,5
67,Marie,1915,F,AK,5
68,Minnie,1915,F,AK,5
69,Pauline,1915,F,AK,5
70,Mary,1916,F,AK,18
71,Helen,1916,F,AK,12
72,Dorothy,1916,F,AK,8
73,Frances,1916,F,AK,8
74,Ruth,1916,F,AK,8
75,Alice,1916,F,AK,7
76,Anna,1916,F,AK,7
77,Agnes,1916,F,AK,6
78,Annie,1916,F,AK,6
79,Julia,1916,F,AK,6
80,Lillian,1916,F,AK,6
81,Margaret,1916,F,AK,6
82,Daisy,1916,F,AK,5
83,Edna,1916,F,AK,5
84,Esther,1916,F,AK,5
85,Evelyn,1916,F,AK,5
86,Florence,1916,F,AK,5
87,Katherine,1916,F,AK,5
88,Louise,1916,F,AK,5
89,Lucy,1916,F,AK,5
90,Marie,1916,F,AK,5
91,Sally,1916,F,AK,5
92,Mary,1917,F,AK,21
93,Margaret,1917,F,AK,11
94,Helen,1917,F,AK,10
95,Frances,1917,F,AK,9
96,Alice,1917,F,AK,7
97,Olga,1917,F,AK,7
98,Ruth,1917,F,AK,7
99,Clara,1917,F,AK,6
100,Dorothy,1917,F,AK,6
101,Anna,1917,F,AK,5
102,Edith,1917,F,AK,5
103,Florence,1917,F,AK,5
104,Maggie,1917,F,AK,5
105,Rose,1917,F,AK,5
106,Sophie,1917,F,AK,5
107,Mary,1918,F,AK,27
108,Margaret,1918,F,AK,11
109,Helen,1918,F,AK,10
110,Marie,1918,F,AK,10
111,Martha,1918,F,AK,10
112,Ruth,1918,F,AK,10
113,Anna,1918,F,AK,8
114,Gertrude,1918,F,AK,8
115,Julia,1918,F,AK,7
116,Virginia,1918,F,AK,7
117,Alice,1918,F,AK,6
118,Elizabeth,1918,F,AK,6
119,Annie,1918,F,AK,5
120,Clara,1918,F,AK,5
121,Elsie,1918,F,AK,5
122,Emma,1918,F,AK,5
123,Sarah,1918,F,AK,5
124,Stella,1918,F,AK,5
125,Vera,1918,F,AK,5
126,Mary,1919,F,AK,22
127,Margaret,1919,F,AK,17
128,Dorothy,1919,F,AK,13
129,Betty,1919,F,AK,11
130,Helen,1919,F,AK,11
131,Martha,1919,F,AK,9
132,Virginia,1919,F,AK,9
133,Irene,1919,F,AK,8
134,Elizabeth,1919,F,AK,7
135,Emma,1919,F,AK,7
136,Marie,1919,F,AK,7
137,Agnes,1919,F,AK,6
138,Annie,1919,F,AK,6
139,Barbara,1919,F,AK,6
140,Frances,1919,F,AK,6
141,Gladys,1919,F,AK,6
142,Jean,1919,F,AK,6
143,Louise,1919,F,AK,6
144,Ann,1919,F,AK,5
145,Anna,1919,F,AK,5
146,Evelyn,1919,F,AK,5
147,Josephine,1919,F,AK,5
148,Katherine,1919,F,AK,5
149,Kathryn,1919,F,AK,5
150,Minnie,1919,F,AK,5
151,Ruth,1919,F,AK,5
152,Vera,1919,F,AK,5
153,Mary,1920,F,AK,38
154,Margaret,1920,F,AK,19
155,Helen,1920,F,AK,14
156,Ruth,1920,F,AK,14
157,Martha,1920,F,AK,11
158,Elizabeth,1920,F,AK,10
159,Virginia,1920,F,AK,10
160,Florence,1920,F,AK,9
161,Agnes,1920,F,AK,8
162,Dorothy,1920,F,AK,8
163,Alice,1920,F,AK,7
164,Anna,1920,F,AK,7
165,Edith,1920,F,AK,7
166,Annie,1920,F,AK,6
167,Betty,1920,F,AK,6
168,Elsie,1920,F,AK,6
169,Ethel,1920,F,AK,6
170,Irene,1920,F,AK,6
171,Katie,1920,F,AK,6
172,Rose,1920,F,AK,6
173,Frances,1920,F,AK,5
174,Hazel,1920,F,AK,5
175,Katherine,1920,F,AK,5
176,Lorraine,1920,F,AK,5
177,Patricia,1920,F,AK,5
178,Mary,1921,F,AK,36
179,Dorothy,1921,F,AK,11
180,Alice,1921,F,AK,10
181,Margaret,1921,F,AK,10
182,Annie,1921,F,AK,9
183,Helen,1921,F,AK,9
184,Elizabeth,1921,F,AK,8
185,Virginia,1921,F,AK,8
186,Katherine,1921,F,AK,7
187,Mildred,1921,F,AK,7
188,Anna,1921,F,AK,6
189,Agnes,1921,F,AK,5
190,Bessie,1921,F,AK,5
191,Betty,1921,F,AK,5
192,Elsie,1921,F,AK,5
193,Emma,1921,F,AK,5
194,Esther,1921,F,AK,5
195,Jean,1921,F,AK,5
196,Joan,1921,F,AK,5
197,Lillian,1921,F,AK,5
198,Ruth,1921,F,AK,5
199,Thelma,1921,F,AK,5
200,Mary,1922,F,AK,29
201,Helen,1922,F,AK,13
202,Alice,1922,F,AK,12
203,Anna,1922,F,AK,10
204,Margaret,1922,F,AK,9
205,Martha,1922,F,AK,9
206,Louise,1922,F,AK,8
207,Katherine,1922,F,AK,7
208,Annie,1922,F,AK,6
209,Dorothy,1922,F,AK,6
210,Elizabeth,1922,F,AK,6
211,Emma,1922,F,AK,6
212,Esther,1922,F,AK,6
213,Marie,1922,F,AK,6
214,Ruth,1922,F,AK,6
215,Betty,1922,F,AK,5
216,Clara,1922,F,AK,5
217,Evelyn,1922,F,AK,5
218,Frances,1922,F,AK,5
219,Sarah,1922,F,AK,5
220,Mary,1923,F,AK,26
221,Elizabeth,1923,F,AK,13
222,Anna,1923,F,AK,12
223,Dorothy,1923,F,AK,11
224,Helen,1923,F,AK,11
225,Ruth,1923,F,AK,11
226,Annie,1923,F,AK,10
227,Margaret,1923,F,AK,10
228,Frances,1923,F,AK,9
229,Marie,1923,F,AK,9
230,Florence,1923,F,AK,8
231,Agnes,1923,F,AK,7
232,Alice,1923,F,AK,7
233,Betty,1923,F,AK,6
234,Edna,1923,F,AK,6
235,Elsie,1923,F,AK,6
236,Ethel,1923,F,AK,6
237,Virginia,1923,F,AK,6
238,Jean,1923,F,AK,5
239,Jessie,1923,F,AK,5
240,Julia,1923,F,AK,5
241,Nellie,1923,F,AK,5
242,Olga,1923,F,AK,5
243,Pauline,1923,F,AK,5
244,Sarah,1923,F,AK,5
245,Mary,1924,F,AK,41
246,Elizabeth,1924,F,AK,12
247,Margaret,1924,F,AK,11
248,Betty,1924,F,AK,10
249,Anna,1924,F,AK,9
250,Dorothy,1924,F,AK,9
251,Marie,1924,F,AK,9
252,Ruth,1924,F,AK,9
253,Alice,1924,F,AK,8
254,Patricia,1924,F,AK,8
255,Irene,1924,F,AK,7
256,Mildred,1924,F,AK,7
257,Esther,1924,F,AK,6
258,Ida,1924,F,AK,6
259,Olga,1924,F,AK,6
260,Annie,1924,F,AK,5
261,Clara,1924,F,AK,5
262,Marjorie,1924,F,AK,5
263,Pauline,1924,F,AK,5
264,Vera,1924,F,AK,5
265,Mary,1925,F,AK,24
266,Margaret,1925,F,AK,17
267,Agnes,1925,F,AK,11
268,Betty,1925,F,AK,9
269,Lillian,1925,F,AK,9
270,Mildred,1925,F,AK,9
271,Esther,1925,F,AK,8
272,Helen,1925,F,AK,8
273,Ruth,1925,F,AK,8
274,Anna,1925,F,AK,7
275,Dorothy,1925,F,AK,7
276,Emma,1925,F,AK,7
277,Evelyn,1925,F,AK,7
278,Norma,1925,F,AK,7
279,Sarah,1925,F,AK,7
280,Florence,1925,F,AK,6
281,Louise,1925,F,AK,6
282,Marie,1925,F,AK,6
283,Pauline,1925,F,AK,6
284,Alice,1925,F,AK,5
285,Annie,1925,F,AK,5
286,Beatrice,1925,F,AK,5
287,Elena,1925,F,AK,5
288,Elsie,1925,F,AK,5
289,Irene,1925,F,AK,5
290,Jean,1925,F,AK,5
291,Katherine,1925,F,AK,5
292,Virginia,1925,F,AK,5
293,Mary,1926,F,AK,39
294,Margaret,1926,F,AK,17
295,Alice,1926,F,AK,15
296,Anna,1926,F,AK,13
297,Lucy,1926,F,AK,9
298,Martha,1926,F,AK,9
299,Esther,1926,F,AK,8
300,Helen,1926,F,AK,8
301,Elizabeth,1926,F,AK,7
302,Florence,1926,F,AK,7
303,Gladys,1926,F,AK,7
304,Irene,1926,F,AK,7
305,Ruth,1926,F,AK,7
306,Grace,1926,F,AK,6
307,Hazel,1926,F,AK,6
308,Jessie,1926,F,AK,6
309,Julia,1926,F,AK,6
310,Mildred,1926,F,AK,6
311,Patricia,1926,F,AK,6
312,Pauline,1926,F,AK,6
313,Clara,1926,F,AK,5
314,Laura,1926,F,AK,5
315,Marian,1926,F,AK,5
316,Marie,1926,F,AK,5
317,Sophie,1926,F,AK,5
318,Mary,1927,F,AK,30
319,Dorothy,1927,F,AK,13
320,Helen,1927,F,AK,13
321,Alice,1927,F,AK,11
322,Betty,1927,F,AK,11
323,Elizabeth,1927,F,AK,10
324,Florence,1927,F,AK,10
325,Barbara,1927,F,AK,8
326,Anna,1927,F,AK,7
327,Annie,1927,F,AK,7
328,Margaret,1927,F,AK,7
329,Ruth,1927,F,AK,7
330,Agnes,1927,F,AK,6
331,Elsie,1927,F,AK,6
332,Emma,1927,F,AK,6
333,June,1927,F,AK,6
334,Katherine,1927,F,AK,6
335,Lena,1927,F,AK,6
336,Esther,1927,F,AK,5
337,Evelyn,1927,F,AK,5
338,Irene,1927,F,AK,5
339,Laura,1927,F,AK,5
340,Lillian,1927,F,AK,5
341,Louise,1927,F,AK,5
342,Olga,1927,F,AK,5
343,Sophie,1927,F,AK,5
344,Mary,1928,F,AK,27
345,Margaret,1928,F,AK,16
346,Annie,1928,F,AK,13
347,Dorothy,1928,F,AK,13
348,Alice,1928,F,AK,11
349,Anna,1928,F,AK,10
350,Helen,1928,F,AK,10
351,Elizabeth,1928,F,AK,9
352,Irene,1928,F,AK,8
353,Marie,1928,F,AK,8
354,Betty,1928,F,AK,7
355,Emma,1928,F,AK,7
356,Elsie,1928,F,AK,6
357,Shirley,1928,F,AK,6
358,Sophie,1928,F,AK,6
359,Agnes,1928,F,AK,5
360,Barbara,1928,F,AK,5
361,Clara,1928,F,AK,5
362,Edna,1928,F,AK,5
363,Florence,1928,F,AK,5
364,Frances,1928,F,AK,5
365,Julia,1928,F,AK,5
366,Katherine,1928,F,AK,5
367,Lillian,1928,F,AK,5
368,Mabel,1928,F,AK,5
369,Martha,1928,F,AK,5
370,Ruth,1928,F,AK,5
371,Mary,1929,F,AK,25
372,Margaret,1929,F,AK,11
373,Betty,1929,F,AK,10
374,Dorothy,1929,F,AK,10
375,Agnes,1929,F,AK,8
376,Eva,1929,F,AK,8
377,Julia,1929,F,AK,8
378,Elizabeth,1929,F,AK,7
379,Helen,1929,F,AK,7
380,Martha,1929,F,AK,7
381,Alice,1929,F,AK,6
382,Esther,1929,F,AK,6
383,Frances,1929,F,AK,6
384,Irene,1929,F,AK,6
385,Mabel,1929,F,AK,6
386,Nancy,1929,F,AK,6
387,Pauline,1929,F,AK,6
388,Bertha,1929,F,AK,5
389,Evelyn,1929,F,AK,5
390,Florence,1929,F,AK,5
391,Josephine,1929,F,AK,5
392,Ruth,1929,F,AK,5
393,Virginia,1929,F,AK,5
394,Mary,1930,F,AK,35
395,Alice,1930,F,AK,14
396,Helen,1930,F,AK,11
397,Anna,1930,F,AK,10
398,Marie,1930,F,AK,10
399,Doris,1930,F,AK,8
400,Elizabeth,1930,F,AK,8
401,Martha,1930,F,AK,8
402,Esther,1930,F,AK,7
403,Agnes,1930,F,AK,6
404,Barbara,1930,F,AK,6
405,Betty,1930,F,AK,6
406,Dolly,1930,F,AK,6
407,Evelyn,1930,F,AK,6
408,Jean,1930,F,AK,6
409,Katherine,1930,F,AK,6
410,Margaret,1930,F,AK,6
411,Nancy,1930,F,AK,6
412,Pauline,1930,F,AK,6
413,Virginia,1930,F,AK,6
414,Carrie,1930,F,AK,5
415,Clara,1930,F,AK,5
416,Dorothy,1930,F,AK,5
417,Florence,1930,F,AK,5
418,Jane,1930,F,AK,5
419,Joan,1930,F,AK,5
420,Lillian,1930,F,AK,5
421,Patricia,1930,F,AK,5
422,Sophie,1930,F,AK,5
423,Mary,1931,F,AK,41
424,Alice,1931,F,AK,11
425,Annie,1931,F,AK,11
426,Ruth,1931,F,AK,11
427,Dorothy,1931,F,AK,10
428,Elizabeth,1931,F,AK,10
429,Agnes,1931,F,AK,8
430,Helen,1931,F,AK,7
431,Betty,1931,F,AK,6
432,Christine,1931,F,AK,6
433,Evelyn,1931,F,AK,6
434,Grace,1931,F,AK,6
435,Margaret,1931,F,AK,6
436,Anna,1931,F,AK,5
437,Clara,1931,F,AK,5
438,Irene,1931,F,AK,5
439,Lena,1931,F,AK,5
440,Martha,1931,F,AK,5
441,Mary,1932,F,AK,26
442,Margaret,1932,F,AK,16
443,Alice,1932,F,AK,11
444,Martha,1932,F,AK,10
445,Anna,1932,F,AK,9
446,Clara,1932,F,AK,9
447,Elizabeth,1932,F,AK,9
448,Louise,1932,F,AK,9
449,Annie,1932,F,AK,8
450,Dorothy,1932,F,AK,8
451,Frances,1932,F,AK,8
452,Nancy,1932,F,AK,8
453,Ruth,1932,F,AK,8
454,Carrie,1932,F,AK,7
455,Eleanor,1932,F,AK,7
456,Helen,1932,F,AK,7
457,Marjorie,1932,F,AK,7
458,Cecelia,1932,F,AK,6
459,Katherine,1932,F,AK,6
460,Marie,1932,F,AK,6
461,Virginia,1932,F,AK,6
462,Elena,1932,F,AK,5
463,Esther,1932,F,AK,5
464,Ethel,1932,F,AK,5
465,Evelyn,1932,F,AK,5
466,Jean,1932,F,AK,5
467,Laura,1932,F,AK,5
468,Shirley,1932,F,AK,5
469,Mary,1933,F,AK,25
470,Martha,1933,F,AK,16
471,Agnes,1933,F,AK,12
472,Margaret,1933,F,AK,12
473,Betty,1933,F,AK,11
474,Elizabeth,1933,F,AK,10
475,Marie,1933,F,AK,10
476,Alice,1933,F,AK,9
477,Helen,1933,F,AK,8
478,Louise,1933,F,AK,8
479,Lucy,1933,F,AK,8
480,Patricia,1933,F,AK,8
481,Shirley,1933,F,AK,8
482,Irene,1933,F,AK,7
483,Lillian,1933,F,AK,7
484,Barbara,1933,F,AK,6
485,Dorothy,1933,F,AK,6
486,Evelyn,1933,F,AK,6
487,Frances,1933,F,AK,6
488,Ruth,1933,F,AK,6
489,Thelma,1933,F,AK,6
490,Ann,1933,F,AK,5
491,Anna,1933,F,AK,5
492,Bertha,1933,F,AK,5
493,Clara,1933,F,AK,5
494,Joan,1933,F,AK,5
495,Lena,1933,F,AK,5
496,Lois,1933,F,AK,5
497,Mildred,1933,F,AK,5
498,Pauline,1933,F,AK,5
499,Rose,1933,F,AK,5
500,Sally,1933,F,AK,5
501,Virginia,1933,F,AK,5
502,Mary,1934,F,AK,31
503,Helen,1934,F,AK,14
504,Elizabeth,1934,F,AK,12
505,Irene,1934,F,AK,12
506,Betty,1934,F,AK,9
507,Margaret,1934,F,AK,9
508,Martha,1934,F,AK,9
509,Pauline,1934,F,AK,9
510,Josephine,1934,F,AK,8
511,Marie,1934,F,AK,8
512,Agnes,1934,F,AK,7
513,Janet,1934,F,AK,7
514,Joan,1934,F,AK,7
515,Louise,1934,F,AK,7
516,Lucy,1934,F,AK,7
517,Alice,1934,F,AK,6
518,Lillian,1934,F,AK,6
519,Mildred,1934,F,AK,6
520,Bertha,1934,F,AK,5
521,Edith,1934,F,AK,5
522,Esther,1934,F,AK,5
523,Evelyn,1934,F,AK,5
524,Florence,1934,F,AK,5
525,Maria,1934,F,AK,5
526,Ruth,1934,F,AK,5
527,Mary,1935,F,AK,29
528,Elizabeth,1935,F,AK,13
529,Margaret,1935,F,AK,13
530,Anna,1935,F,AK,9
531,Shirley,1935,F,AK,9
532,Alice,1935,F,AK,8
533,Barbara,1935,F,AK,8
534,Betty,1935,F,AK,8
535,Helen,1935,F,AK,8
536,Irene,1935,F,AK,8
537,Nancy,1935,F,AK,8
538,Martha,1935,F,AK,7
539,Virginia,1935,F,AK,7
540,Dorothy,1935,F,AK,6
541,Lillian,1935,F,AK,6
542,Patricia,1935,F,AK,6
543,Agnes,1935,F,AK,5
544,Arlene,1935,F,AK,5
545,Carol,1935,F,AK,5
546,Charlotte,1935,F,AK,5
547,Edith,1935,F,AK,5
548,Evelyn,1935,F,AK,5
549,Flora,1935,F,AK,5
550,Marie,1935,F,AK,5
551,Rose,1935,F,AK,5
552,Ruth,1935,F,AK,5
553,Sally,1935,F,AK,5
554,Wilma,1935,F,AK,5
555,Mary,1936,F,AK,33
556,Elizabeth,1936,F,AK,15
557,Anna,1936,F,AK,11
558,Dorothy,1936,F,AK,11
559,Patricia,1936,F,AK,11
560,Agnes,1936,F,AK,10
561,Alice,1936,F,AK,10
562,Margaret,1936,F,AK,9
563,Nancy,1936,F,AK,9
564,Shirley,1936,F,AK,9
565,Virginia,1936,F,AK,9
566,Carol,1936,F,AK,8
567,Evelyn,1936,F,AK,8
568,Joan,1936,F,AK,8
569,Katherine,1936,F,AK,7
570,Marjorie,1936,F,AK,7
571,Nellie,1936,F,AK,7
572,Helen,1936,F,AK,6
573,Jacqueline,1936,F,AK,6
574,Julia,1936,F,AK,6
575,Lucy,1936,F,AK,6
576,Martha,1936,F,AK,6
577,Nora,1936,F,AK,6
578,Ruth,1936,F,AK,6
579,Theresa,1936,F,AK,6
580,Amelia,1936,F,AK,5
581,Christine,1936,F,AK,5
582,Dolores,1936,F,AK,5
583,Elsie,1936,F,AK,5
584,Esther,1936,F,AK,5
585,Geraldine,1936,F,AK,5
586,Lydia,1936,F,AK,5
587,Marie,1936,F,AK,5
588,Mary,1937,F,AK,41
589,Margaret,1937,F,AK,17
590,Carol,1937,F,AK,13
591,Barbara,1937,F,AK,11
592,Virginia,1937,F,AK,10
593,Betty,1937,F,AK,9
594,Anna,1937,F,AK,8
595,Donna,1937,F,AK,8
596,Pauline,1937,F,AK,8
597,Shirley,1937,F,AK,8
598,Annie,1937,F,AK,7
599,Edith,1937,F,AK,7
600,Irene,1937,F,AK,7
601,Lucy,1937,F,AK,7
602,Marie,1937,F,AK,7
603,Martha,1937,F,AK,7
604,Patricia,1937,F,AK,7
605,Sophie,1937,F,AK,7
606,Elizabeth,1937,F,AK,6
607,Gladys,1937,F,AK,6
608,Lois,1937,F,AK,6
609,Nancy,1937,F,AK,6
610,Agnes,1937,F,AK,5
611,Ann,1937,F,AK,5
612,Christine,1937,F,AK,5
613,Doris,1937,F,AK,5
614,Florence,1937,F,AK,5
615,Grace,1937,F,AK,5
616,Helen,1937,F,AK,5
617,Joan,1937,F,AK,5
618,June,1937,F,AK,5
619,Sally,1937,F,AK,5
620,Sylvia,1937,F,AK,5
621,Mary,1938,F,AK,37
622,Alice,1938,F,AK,14
623,Carol,1938,F,AK,14
624,Marie,1938,F,AK,13
625,Patricia,1938,F,AK,11
626,Betty,1938,F,AK,10
627,Barbara,1938,F,AK,9
628,Shirley,1938,F,AK,9
629,Annie,1938,F,AK,8
630,Evelyn,1938,F,AK,8
631,Nancy,1938,F,AK,8
632,Ruth,1938,F,AK,8
633,Virginia,1938,F,AK,8
634,Beverly,1938,F,AK,7
635,Florence,1938,F,AK,7
636,Katherine,1938,F,AK,7
637,Marjorie,1938,F,AK,7
638,Rose,1938,F,AK,7
639,Agnes,1938,F,AK,6
640,Dorothy,1938,F,AK,6
641,Elizabeth,1938,F,AK,6
642,Gertrude,1938,F,AK,6
643,Helen,1938,F,AK,6
644,Jean,1938,F,AK,6
645,Lillian,1938,F,AK,6
646,Louise,1938,F,AK,6
647,Margaret,1938,F,AK,6
648,Bernice,1938,F,AK,5
649,Grace,1938,F,AK,5
650,Josephine,1938,F,AK,5
651,Joyce,1938,F,AK,5
652,Rosemary,1938,F,AK,5
653,Sandra,1938,F,AK,5
654,Sylvia,1938,F,AK,5
655,Mary,1939,F,AK,28
656,Elizabeth,1939,F,AK,18
657,Martha,1939,F,AK,13
658,Alice,1939,F,AK,11
659,Carol,1939,F,AK,10
660,Helen,1939,F,AK,10
661,Jean,1939,F,AK,10
662,Ruth,1939,F,AK,10
663,Virginia,1939,F,AK,10
664,Patricia,1939,F,AK,9
665,Barbara,1939,F,AK,8
666,Karen,1939,F,AK,8
667,Margaret,1939,F,AK,8
668,Phyllis,1939,F,AK,8
669,Anna,1939,F,AK,7
670,Dorothy,1939,F,AK,7
671,Frances,1939,F,AK,7
672,Josephine,1939,F,AK,7
673,Sally,1939,F,AK,7
674,Elsie,1939,F,AK,6
675,Emily,1939,F,AK,6
676,Lorraine,1939,F,AK,6
677,Marilyn,1939,F,AK,6
678,Natalia,1939,F,AK,6
679,Sarah,1939,F,AK,6
680,Bertha,1939,F,AK,5
681,Betty,1939,F,AK,5
682,Grace,1939,F,AK,5
683,Irene,1939,F,AK,5
684,Janet,1939,F,AK,5
685,Judith,1939,F,AK,5
686,Marjorie,1939,F,AK,5
687,Nancy,1939,F,AK,5
688,Pauline,1939,F,AK,5
689,Mary,1940,F,AK,43
690,Barbara,1940,F,AK,15
691,Patricia,1940,F,AK,15
692,Alice,1940,F,AK,14
693,Annie,1940,F,AK,12
694,Helen,1940,F,AK,12
695,Margaret,1940,F,AK,12
696,Dorothy,1940,F,AK,11
697,Marie,1940,F,AK,10
698,Sharon,1940,F,AK,10
699,Agnes,1940,F,AK,9
700,Betty,1940,F,AK,9
701,Carol,1940,F,AK,8
702,Clara,1940,F,AK,8
703,Julia,1940,F,AK,8
704,Sally,1940,F,AK,8
705,Anna,1940,F,AK,7
706,Carolyn,1940,F,AK,7
707,Elizabeth,1940,F,AK,7
708,Irene,1940,F,AK,7
709,Judith,1940,F,AK,7
710,Lucy,1940,F,AK,7
711,Martha,1940,F,AK,7
712,Susan,1940,F,AK,7
713,Donna,1940,F,AK,6
714,Evelyn,1940,F,AK,6
715,Florence,1940,F,AK,6
716,Frances,1940,F,AK,6
717,Judy,1940,F,AK,6
718,Karen,1940,F,AK,6
719,Nancy,1940,F,AK,6
720,Rose,1940,F,AK,6
721,Virginia,1940,F,AK,6
722,Diane,1940,F,AK,5
723,Gloria,1940,F,AK,5
724,Janice,1940,F,AK,5
725,Joanne,1940,F,AK,5
726,Katherine,1940,F,AK,5
727,Lillian,1940,F,AK,5
728,Marilyn,1940,F,AK,5
729,Pauline,1940,F,AK,5
730,Sandra,1940,F,AK,5
731,Shirley,1940,F,AK,5
732,Theresa,1940,F,AK,5
733,Mary,1941,F,AK,41
734,Barbara,1941,F,AK,18
735,Patricia,1941,F,AK,17
736,Judy,1941,F,AK,13
737,Margaret,1941,F,AK,13
738,Nancy,1941,F,AK,13
739,Alice,1941,F,AK,12
740,Carol,1941,F,AK,12
741,Helen,1941,F,AK,11
742,Karen,1941,F,AK,11
743,Martha,1941,F,AK,11
744,Dorothy,1941,F,AK,10
745,Julia,1941,F,AK,10
746,Sharon,1941,F,AK,10
747,Ann,1941,F,AK,9
748,Elizabeth,1941,F,AK,9
749,Pauline,1941,F,AK,9
750,Marie,1941,F,AK,8
751,Agnes,1941,F,AK,7
752,Annie,1941,F,AK,7
753,Evelyn,1941,F,AK,7
754,Florence,1941,F,AK,7
755,Judith,1941,F,AK,7
756,Lucy,1941,F,AK,7
757,Marilyn,1941,F,AK,7
758,Rita,1941,F,AK,7
759,Sally,1941,F,AK,7
760,Anna,1941,F,AK,6
761,Ethel,1941,F,AK,6
762,Frances,1941,F,AK,6
763,Janet,1941,F,AK,6
764,Lois,1941,F,AK,6
765,Lydia,1941,F,AK,6
766,Sarah,1941,F,AK,6
767,Audrey,1941,F,AK,5
768,Betty,1941,F,AK,5
769,Ella,1941,F,AK,5
770,Esther,1941,F,AK,5
771,Joanne,1941,F,AK,5
772,Katherine,1941,F,AK,5
773,Linda,1941,F,AK,5
774,Mabel,1941,F,AK,5
775,Rose,1941,F,AK,5
776,Ruth,1941,F,AK,5
777,Virginia,1941,F,AK,5
778,Mary,1942,F,AK,43
779,Patricia,1942,F,AK,17
780,Judy,1942,F,AK,15
781,Margaret,1942,F,AK,15
782,Sharon,1942,F,AK,15
783,Barbara,1942,F,AK,14
784,Judith,1942,F,AK,14
785,Carol,1942,F,AK,13
786,Martha,1942,F,AK,11
787,Donna,1942,F,AK,10
788,Elizabeth,1942,F,AK,10
789,Anna,1942,F,AK,9
790,Virginia,1942,F,AK,9
791,Helen,1942,F,AK,8
792,Janet,1942,F,AK,8
793,Joan,1942,F,AK,8
794,Karen,1942,F,AK,8
795,Rose,1942,F,AK,8
796,Sandra,1942,F,AK,8
797,Christine,1942,F,AK,7
798,Dorothy,1942,F,AK,7
799,Jane,1942,F,AK,7
800,Lois,1942,F,AK,7
801,Sally,1942,F,AK,7
802,Alice,1942,F,AK,6
803,Bertha,1942,F,AK,6
804,Betty,1942,F,AK,6
805,Catherine,1942,F,AK,6
806,Florence,1942,F,AK,6
807,Frances,1942,F,AK,6
808,Marie,1942,F,AK,6
809,Nancy,1942,F,AK,6
810,Rosemary,1942,F,AK,6
811,Sophie,1942,F,AK,6
812,Annie,1942,F,AK,5
813,Arlene,1942,F,AK,5
814,Bonnie,1942,F,AK,5
815,Carolyn,1942,F,AK,5
816,Jean,1942,F,AK,5
817,Katherine,1942,F,AK,5
818,Lillian,1942,F,AK,5
819,Lorraine,1942,F,AK,5
820,Lucy,1942,F,AK,5
821,Molly,1942,F,AK,5
822,Roberta,1942,F,AK,5
823,Shirley,1942,F,AK,5
824,Susan,1942,F,AK,5
825,Mary,1943,F,AK,47
826,Patricia,1943,F,AK,20
827,Carol,1943,F,AK,18
828,Sharon,1943,F,AK,14
829,Donna,1943,F,AK,13
830,Dorothy,1943,F,AK,13
831,Karen,1943,F,AK,13
832,Margaret,1943,F,AK,13
833,Nancy,1943,F,AK,13
834,Helen,1943,F,AK,12
835,Linda,1943,F,AK,12
836,Virginia,1943,F,AK,11
837,Irene,1943,F,AK,10
838,Martha,1943,F,AK,10
839,Marie,1943,F,AK,9
840,Barbara,1943,F,AK,8
841,Bonnie,1943,F,AK,8
